"AUC_anc" "AUC_pa"
0.483253588516746 0.632
0.36 0.413461538461538
0.52 0.448
0.493212669683258 0.53968253968254
0.481481481481482 0.368
0.585 0.527950310559006
0.388888888888889 0.259259259259259
0.291866028708134 0.388888888888889
0.349282296650718 0.480769230769231
0.357466063348416 0.375
0.545454545454545 0.326923076923077
0.641148325358852 0.627329192546584
0.421296296296296 0.484472049689441
0.49537037037037 0.712
0.602870813397129 0.770833333333333
0.5311004784689 0.548611111111111
0.555 0.451923076923077
0.429864253393665 0.409937888198758
0.538461538461538 0.553571428571429
0.634259259259259 0.596153846153846
0.560185185185185 0.528409090909091
0.524886877828054 0.395833333333333
0.497607655502392 0.513888888888889
0.574074074074074 0.486111111111111
0.680555555555556 0.624
0.490740740740741 0.494318181818182
0.407407407407407 0.275132275132275
0.692307692307692 0.584
0.579185520361991 0.730769230769231
0.561085972850679 0.694444444444445
0.584821428571429 0.478260869565217
0.65158371040724 0.639751552795031
0.606481481481481 0.606481481481481
0.722488038277512 0.576388888888889
0.518518518518519 0.196428571428571
0.484162895927602 0.434782608695652
0.397129186602871 0.464
0.513392857142857 0.138888888888889
0.435 0.464
0.484162895927602 0.559006211180124
0.416666666666667 0.44973544973545
0.569377990430622 0.826923076923077
0.441964285714286 0.470899470899471
0.608 0.548076923076923
0.425837320574163 0.422360248447205
0.615384615384615 0.172413793103448
0.509259259259259 0.461538461538462
0.388392857142857 0.465909090909091
0.329192546583851 0.232
0.389140271493213 0.638888888888889
0.435 0.368
0.449760765550239 0.312
0.666666666666667 0.821428571428571
0.339285714285714 0.3125
0.532407407407407 0.517045454545455
0.660287081339713 0.625
0.416289592760181 0.488636363636364
0.392045454545455 0.365384615384615
0.317460317460317 0.486111111111111
0.398148148148148 0.536
0.272727272727273 0.322981366459627
0.439814814814815 0.559006211180124
0.52 0.592
0.428571428571429 0.234567901234568
0.497607655502392 0.528
0.441964285714286 0.460227272727273
0.352941176470588 0.397727272727273
0.538461538461539 0.625
0.732057416267943 0.712
0.349282296650718 0.192
0.680555555555555 0.618055555555555
0.375565610859729 0.352272727272727
0.584821428571428 0.613756613756614
0.458333333333333 0.5
0.5 0.5
0.523148148148148 0.552795031055901
0.648148148148148 0.571428571428571
0.723981900452489 0.776
0.34841628959276 0.486772486772487
0.37799043062201 0.590277777777778
0.285 0.347222222222222
0.285714285714286 0.341614906832298
0.379464285714286 0.385093167701863
0.590909090909091 0.527950310559006
0.69377990430622 0.888888888888889
0.392045454545455 0.288
0.5 0.25
0.505681818181818 0.432098765432099
0.298642533936652 0.345679012345679
0.54066985645933 0.513888888888889
0.365079365079365 0.333333333333333
0.425837320574163 0.440993788819876
0.575892857142857 0.555555555555556
0.349206349206349 0.568
0.736842105263158 0.788461538461539
0.638392857142857 0.634615384615385
0.475 0.488
0.515527950310559 0.44
0.48868778280543 0.394230769230769
0.569377990430622 0.664
0.545454545454546 0.448
0.651785714285714 0.458333333333333
0.588516746411483 0.528
0.40625 0.488
0.472049689440994 0.530864197530864
0.561085972850679 0.548611111111111
0.389140271493213 0.307692307692308
0.398148148148148 0.471590909090909
0.492822966507177 0.494318181818182
0.631578947368421 0.627329192546584
0.520361990950226 0.539772727272727
0.477272727272727 0.592
0.444976076555024 0.28
0.189814814814815 0.304
0.527777777777778 0.568181818181818
0.484162895927602 0.4
0.472222222222222 0.471590909090909
0.555 0.408
0.388392857142857 0.478260869565217
0.592760180995475 0.492063492063492
0.443438914027149 0.347222222222222
0.440993788819876 0.555555555555556
0.435185185185185 0.490683229813665
0.375565610859729 0.458333333333333
0.526785714285714 0.556818181818182
0.492822966507177 0.326923076923077
0.41 0.184
0.685185185185185 0.630681818181818
0.340909090909091 0.135802469135802
0.726851851851852 0.735449735449735
0.380090497737557 0.4375
0.36 0.368
0.533936651583711 0.729166666666667
0.450892857142857 0.627329192546584
0.405 0.604938271604938
0.479638009049774 0.568
0.416289592760181 0.527777777777778
0.606334841628959 0.743055555555556
0.569377990430622 0.648
0.723981900452489 0.659722222222222
0.701388888888889 0.928571428571428
0.6289592760181 0.422360248447205
0.421052631578947 0.451923076923077
0.434389140271493 0.472
0.669856459330144 0.62111801242236
0.475113122171946 0.408
0.475 0.567901234567901
0.638888888888889 0.75
0.556561085972851 0.472
0.547511312217195 0.460227272727273
0.638009049773756 0.585227272727273
0.504464285714286 0.448863636363636
0.67420814479638 0.633540372670807
0.569444444444444 0.534391534391534
0.535714285714286 0.455
0.465608465608466 0.553571428571429
0.588235294117647 0.456
0.461538461538462 0.546583850931677
0.425339366515837 0.328042328042328
0.389140271493213 0.259615384615385
0.48868778280543 0.590277777777778
0.575 0.432
0.35978835978836 0.403726708074534
0.340909090909091 0.424
0.535885167464115 0.413461538461538
0.40625 0.604166666666667
0.472222222222222 0.493055555555556
0.380090497737556 0.5
0.605 0.432
0.608465608465608 0.596273291925466
0.46875 0.440993788819876
0.596590909090909 0.625
0.344497607655502 0.53416149068323
0.502392344497608 0.432692307692308
0.529411764705882 0.770833333333333
0.343891402714932 0.465277777777778
0.455357142857143 0.472049689440994
0.314814814814815 0.360248447204969
0.517857142857143 0.517857142857143
0.351851851851852 0.176136363636364
0.373205741626794 0.36
0.321266968325792 0.512
0.564814814814815 0.488636363636364
0.511961722488038 0.386363636363636
0.674641148325359 0.696
0.589285714285714 0.618055555555556
0.665178571428571 0.682539682539683
0.283950617283951 0.283950617283951
0.631578947368421 0.520833333333333
0.585 0.769230769230769
0.493212669683258 0.663461538461538
0.568181818181818 0.375
0.307692307692308 0.376
0.596153846153846 0.641975308641975
0.444444444444444 0.592592592592593
0.582010582010582 0.534722222222222
0.443438914027149 0.471590909090909
0.453703703703704 0.644230769230769
0.406698564593301 0.442307692307692
0.556818181818182 0.344
0.597285067873303 0.493055555555555
0.25 0.134615384615385
0.507177033492823 0.326923076923077
0.55 0.768
0.587962962962963 0.596273291925466
0.653409090909091 0.493827160493827
0.538461538461539 0.615384615384615
0.430622009569378 0.490384615384615
0.57 0.527777777777778
0.492822966507177 0.481481481481482
0.590909090909091 0.592592592592593
0.53968253968254 0.618055555555556
0.459821428571429 0.490683229813665
0.352941176470588 0.384
0.490740740740741 0.507936507936508
0.457013574660633 0.596273291925466
0.626794258373206 0.757763975155279
0.606334841628959 0.546583850931677
0.505 0.391304347826087
0.583333333333333 0.552795031055901
0.601851851851852 0.608
0.524886877828054 0.567307692307692
0.457013574660633 0.567307692307692
0.660714285714286 0.490683229813665
0.268518518518518 0.479166666666667
0.444444444444444 0.215277777777778
0.45 0.44
0.49537037037037 0.583850931677019
0.33 0.528846153846154
0.611607142857143 0.616
0.155 0.144230769230769
0.52 0.518518518518519
0.687830687830688 0.624
0.619909502262443 0.6875
0.435185185185185 0.402777777777778
0.502262443438914 0.583850931677019
0.564593301435407 0.614906832298137
0.497737556561086 0.627329192546584
0.392344497607655 0.534722222222222
0.384259259259259 0.369318181818182
0.278409090909091 0.326923076923077
0.481481481481482 0.248
0.490740740740741 0.472049689440994
0.472222222222222 0.416
0.579185520361991 0.693181818181818
0.416666666666667 0.26984126984127
0.405 0.442307692307692
0.555 0.536
0.491071428571429 0.6
0.357142857142857 0.24
0.335403726708075 0.0357142857142857
0.579185520361991 0.493055555555556
0.645933014354067 0.62111801242236
0.536 0.428571428571429
0.398148148148148 0.248
0.470588235294118 0.493055555555556
0.488038277511962 0.458333333333333
0.555 0.875
0.5 0.653846153846154
0.449760765550239 0.32
0.393665158371041 0.375661375661376
0.349282296650718 0.354037267080745
0.370535714285714 0.541666666666667
0.46606334841629 0.573863636363636
0.534722222222222 0.592592592592593
0.358851674641148 0.413461538461538
0.495 0.576
0.51131221719457 0.423611111111111
0.366515837104072 0.631944444444445
0.677248677248677 0.602484472049689
0.366515837104072 0.534722222222222
0.45933014354067 0.541666666666667
0.631578947368421 0.534722222222222
0.524886877828054 0.619047619047619
0.443438914027149 0.448863636363636
0.41 0.520833333333333
0.505681818181818 0.518518518518519
0.488 0.785714285714286
0.728 0.728
0.549107142857143 0.54066985645933
0.79 0.730769230769231
0.406698564593301 0.453416149068323
0.220095693779904 0.168
0.255 0.333333333333333
0.679425837320574 0.744
0.467592592592593 0.4375
0.5 0.375
0.574162679425837 0.125
0.515837104072398 0.192307692307692
0.412698412698413 0.319444444444444
0.552 0.552
0.49537037037037 0.409722222222222
0.333333333333333 0.584
0.491071428571429 0.459627329192547
0.291005291005291 0.395061728395062
0.455 0.479166666666667
0.389140271493213 0.484472049689441
0.761363636363636 0.632
0.513392857142857 0.571428571428571
0.375661375661376 0.5
0.357466063348416 0.552
0.631578947368421 0.504
0.325892857142857 0.194444444444444
0.449760765550239 0.409722222222222
0.375 0.4375
0.511961722488038 0.224
0.605 0.64
0.502262443438914 0.481481481481482
0.51 0.458333333333333
0.607954545454546 0.512
0.619909502262443 0.666666666666667
0.527777777777778 0.545454545454546
0.634920634920635 0.618055555555556
0.433035714285714 0.360248447204969
0.553571428571429 0.551136363636364
0.398190045248869 0.590062111801242
0.398148148148148 0.192
0.507177033492823 0.409722222222222
0.4688995215311 0.340909090909091
0.438914027149321 0.493055555555556
0.253588516746411 0.385093167701863
0.411764705882353 0.479166666666667
0.679425837320574 0.585227272727273
0.643518518518518 0.604166666666667
0.506944444444444 0.654320987654321
0.634259259259259 0.608
0.589285714285714 0.592592592592593
0.439153439153439 0.248
0.674107142857143 0.552795031055901
0.570135746606335 0.616
0.368421052631579 0.335403726708075
0.3710407239819 0.333333333333333
0.318181818181818 0.490384615384615
0.349282296650718 0.304
0.444976076555024 0.451923076923077
0.523809523809524 0.5
0.675 0.552795031055901
0.391534391534392 0.461538461538462
0.354066985645933 0.480769230769231
0.571428571428571 0.701388888888889
0.472222222222222 0.432692307692308
0.556818181818182 0.534722222222222
0.470588235294118 0.304
0.330143540669856 0.211538461538462
0.524886877828054 0.569444444444445
0.580357142857143 0.711538461538461
0.484162895927602 0.472
0.583732057416268 0.459627329192547
0.656084656084656 0.407407407407407
0.555 0.607954545454546
0.719457013574661 0.567901234567901
0.294117647058824 0.459627329192547
0.546296296296296 0.490384615384615
0.419642857142857 0.318181818181818
0.693121693121693 0.770186335403727
0.465909090909091 0.419753086419753
0.432692307692308 0.0344827586206896
0.619909502262443 0.631944444444444
0.607655502392344 0.673611111111111
0.486111111111111 0.527777777777778
0.438914027149321 0.46583850931677
0.53968253968254 0.62962962962963
0.416267942583732 0.269230769230769
0.386243386243386 0.479166666666667
0.49 0.456
0.597222222222222 0.604166666666667
0.5625 0.397727272727273
0.6 0.536
0.5625 0.471153846153846
0.39 0.3125
0.330316742081448 0.397515527950311
0.354037267080745 0.248
0.444444444444444 0.506944444444444
0.410714285714286 0.534090909090909
0.665178571428571 0.798611111111111
0.458333333333333 0.375
0.422360248447205 0.326923076923077
0.520361990950226 0.527777777777778
0.473214285714286 0.472
0.516746411483254 0.645833333333333
0.356481481481482 0.270833333333333
0.598214285714286 0.745341614906832
0.657407407407407 0.585227272727273
0.429864253393665 0.416
0.575 0.480769230769231
0.558035714285714 0.597222222222222
0.515837104072398 0.519230769230769
0.167464114832536 0.153846153846154
0.615384615384616 0.613636363636364
1 1
0.484162895927602 0.519230769230769
0.813397129186603 0.950617283950617
0.339712918660287 0.305555555555556
0.583710407239819 0.536
0.46875 0.424
0.547511312217195 0.424
0.401785714285714 0.596273291925466
0.476851851851852 0.221153846153846
0.571428571428572 0.577639751552795
0.565610859728507 0.625
0.48868778280543 0.4
0.634259259259259 0.515527950310559
0.560846560846561 0.576923076923077
0.493212669683258 0.413461538461539
0.592760180995475 0.559006211180124
0.475 0.269230769230769
0.425339366515837 0.381944444444444
0.407407407407407 0.372670807453416
0.608695652173913 0.722222222222222
0.415178571428571 0.592592592592593
0.634259259259259 0.752
0.4 0.538461538461538
0.48868778280543 0.544973544973545
0.324074074074074 0.38755980861244
0.425837320574163 0.423611111111111
0.444976076555024 0.216
0.320574162679426 0.194444444444444
0.490740740740741 0.504
0.524886877828054 0.434782608695652
0.589285714285714 0.622009569377991
0.486111111111111 0.548611111111111
0.625 0.461538461538462
0.606334841628959 0.712
0.459821428571429 0.5625
0.392344497607656 0.490683229813665
0.488038277511962 0.403726708074534
0.578947368421053 0.270833333333333
0.657407407407407 0.521739130434783
0.43 0.409937888198758
0.462962962962963 0.604166666666667
0.472222222222222 0.312
0.46583850931677 0.666666666666667
0.320574162679426 0.430555555555556
0.535 0.54320987654321
0.53968253968254 0.472
0.526315789473684 0.590909090909091
0.642533936651584 0.644230769230769
0.529411764705882 0.615384615384615
0.453703703703704 0.494318181818182
0.412037037037037 0.372670807453416
0.607142857142857 0.607142857142857
0.4 0.506172839506173
0.669856459330144 0.670807453416149
0.279503105590062 0.347222222222222
0.54066985645933 0.403846153846154
0.482142857142857 0.243055555555556
0.650717703349282 0.46583850931677
0.381944444444444 0.201923076923077
0.625 0.423611111111111
0.54 0.469135802469136
0.527777777777778 0.670807453416149
0.561085972850679 0.582010582010582
0.344497607655502 0.36
0.482142857142857 0.346153846153846
0.28 0.243055555555556
0.449760765550239 0.496
0.534391534391534 0.625
0.443438914027149 0.559006211180124
0.540178571428571 0.430555555555556
0.5 0.608695652173913
0.5 0.271604938271605
0.330316742081448 0.395833333333333
0.518518518518519 0.630681818181818
0.454545454545455 0.494318181818182
0.455026455026455 0.624
0.443438914027149 0.416149068322981
0.515837104072398 0.361111111111111
0.583710407239819 0.505681818181818
0.5625 0.565217391304348
0.398190045248869 0.361111111111111
0.493055555555556 0.384615384615385
0.508928571428571 0.528409090909091
0.375 0.451923076923077
0.565610859728507 0.650793650793651
0.4375 0.701863354037267
0.488038277511962 0.708333333333333
0.685 0.512
0.411483253588517 0.486111111111111
0.602678571428571 0.590277777777778
0.473214285714286 0.513888888888889
0.406698564593301 0.413461538461538
0.534391534391534 0.534722222222222
0.475 0.464
0.479638009049774 0.472222222222222
0.45 0.346153846153846
0.349282296650718 0.409722222222222
0.46875 0.345679012345679
0.597222222222222 0.68944099378882
0.49537037037037 0.682692307692308
0.465 0.430555555555556
0.495 0.538461538461538
0.449074074074074 0.402777777777778
0.555555555555555 0.469135802469136
0.678733031674208 0.540372670807453
0.366071428571429 0.347222222222222
0.63 0.62111801242236
0.589285714285714 0.627329192546584
0.491071428571429 0.611111111111111
0.48 0.298076923076923
0.347222222222222 0.326388888888889
0.705357142857143 0.569444444444445
0.505 0.52
0.495 0.46583850931677
0.669683257918552 0.585227272727273
0.481481481481482 0.368
0.411483253588517 0.459627329192547
0.564814814814815 0.582010582010582
0.556561085972851 0.528
0.393518518518519 0.254658385093168
0.575892857142857 0.506944444444444
0.455 0.394230769230769
0.402714932126697 0.304
0.502262443438914 0.432
0.395 0.192
0.455357142857143 0.486772486772487
0.371040723981901 0.496
0.5625 0.638888888888889
0.470588235294118 0.739130434782609
0.587962962962963 0.368
0.48868778280543 0.634615384615385
0.576388888888889 0.509615384615385
0.698564593301435 0.712
0.538461538461539 0.527950310559006
0.539772727272727 0.555555555555556
0.49 0.627329192546584
0.476190476190476 0.453416149068323
0.447963800904977 0.44
0.105820105820106 0.283950617283951
0.607655502392345 0.576388888888889
0.322751322751323 0.278846153846154
0.565610859728507 0.555555555555556
0.553571428571428 0.472222222222222
0.462962962962963 0.447204968944099
0.472222222222222 0.519230769230769
0.449074074074074 0.382716049382716
0.493212669683258 0.515
0.587962962962963 0.583333333333333
0.520361990950226 0.51
0.306878306878307 0.385093167701863
0.633928571428572 0.432
0.431818181818182 0.448
0.555023923444976 0.392
0.409090909090909 0.346153846153846
0.425925925925926 0.459627329192547
0.473684210526316 0.394230769230769
0.538461538461538 0.433862433862434
0.455026455026455 0.506944444444444
0.524886877828054 0.555555555555556
0.486607142857143 0.409090909090909
0.517857142857143 0.55
0.555023923444976 0.363636363636364
0.415178571428571 0.341614906832298
0.411483253588517 0.376
0.635 0.493827160493827
0.447963800904977 0.515527950310559
0.652173913043478 0.586538461538462
0.344497607655502 0.204968944099379
0.517857142857143 0.211180124223602
0.44 0.569444444444445
0.458333333333333 0.416
0.425 0.521739130434783
0.615384615384615 0.677018633540373
0.55 0.658385093167702
0.523148148148148 0.528409090909091
0.416289592760181 0.540372670807453
0.518518518518519 0.486111111111111
0.796296296296296 0.743055555555555
0.523809523809524 0.721153846153846
0.310185185185185 0.28
0.486607142857143 0.486772486772487
0.635 0.6
0.555023923444976 0.444444444444444
0.529100529100529 0.559006211180124
0.650717703349282 0.504
0.482142857142857 0.420454545454545
0.254658385093168 0.328
0.47 0.679012345679012
0.5625 0.587301587301587
0.392045454545455 0.548076923076923
0.565 0.44
0.495 0.434782608695652
0.476190476190476 0.464
0.34841628959276 0.347222222222222
0.429864253393665 0.394230769230769
0.386243386243386 0.442307692307692
0.645 0.693181818181818
0.46875 0.6
0.583732057416268 0.654320987654321
0.45 0.448
0.753086419753086 0.753086419753086
0.596590909090909 0.555555555555555
0.4688995215311 0.368055555555556
0.370535714285714 0.315
0.579185520361991 0.664596273291925
0.203703703703704 0.145833333333333
0.459627329192547 0.428571428571429
0.476851851851852 0.375
0.375 0.381944444444444
0.199074074074074 0.136645962732919
0.569377990430622 0.672
0.518518518518518 0.384615384615385
0.444444444444444 0.615384615384615
0.455026455026455 0.551724137931034
0.484472049689441 0.576923076923077
0.655 0.478260869565217
0.384615384615385 0.368055555555556
0.216 0.209876543209877
0.426136363636364 0.461538461538462
0.38755980861244 0.496
0.325358851674641 0.557692307692308
0.823529411764706 0.617283950617284
0.412037037037037 0.419753086419753
0.46031746031746 0.696428571428571
0.513227513227513 0.512
0.389140271493213 0.506944444444444
0.548611111111111 0.52
0.333333333333333 0.416
0.339366515837104 0.354037267080745
0.522727272727273 0.864197530864197
0.506787330316742 0.565217391304348
0.414772727272727 0.375
0.428571428571429 0.571428571428571
0.53125 0.714285714285714
0.574162679425837 0.392
0.55026455026455 0.451388888888889
0.488038277511962 0.424
0.643518518518518 0.480769230769231
0.578703703703704 0.408
0.347222222222222 0.28042328042328
0.502645502645503 0.451923076923077
0.613756613756614 0.534722222222222
0.444444444444444 0.432692307692308
0.521531100478469 0.625
0.625 0.544
0.361990950226244 0.48
0.64 0.652777777777778
0.606334841628959 0.456
0.506787330316742 0.584
0.314814814814815 0.5
0.389140271493213 0.484472049689441
0.574162679425837 0.25
0.68 0.752
0.587962962962963 0.703703703703704
0.484162895927602 0.642045454545454
0.50462962962963 0.530864197530864
0.468899521531101 0.488
0.37962962962963 0.534722222222222
0.561085972850679 0.711538461538462
0.509316770186335 0.451923076923077
0.37 0.36
0.714932126696833 0.757763975155279
0.457013574660633 0.465277777777778
0.564814814814815 0.53416149068323
0.517045454545455 0.56
0.453703703703704 0.352
0.208144796380091 0.206349206349206
0.541666666666667 0.658385093167702
0.425925925925926 0.432692307692308
0.383928571428571 0.477272727272727
0.388392857142857 0.341614906832298
0.349282296650718 0.528
0.458333333333333 0.522727272727273
0.467592592592593 0.555555555555556
0.380090497737557 0.479166666666667
0.511961722488038 0.344
0.444976076555024 0.546583850931677
0.424107142857143 0.357142857142857
0.583732057416268 0.569444444444445
0.518518518518518 0.448
0.583710407239819 0.460227272727273
0.549107142857143 0.55
0.603174603174603 0.493055555555556
0.375 0.358024691358025
0.551136363636364 0.724137931034483
0.434389140271493 0.285714285714286
0.733031674208145 0.596153846153846
0.298136645962733 0.182692307692308
0.429864253393665 0.666666666666667
0.425339366515837 0.25
0.212962962962963 0.316770186335404
0.40625 0.152
0.473214285714286 0.439153439153439
0.444976076555024 0.372670807453416
0.655502392344498 0.756944444444444
0.484162895927602 0.432692307692308
0.325 0.423611111111111
0.660633484162896 0.755681818181818
0.691964285714286 0.763888888888889
0.444444444444444 0.422360248447205
0.420814479638009 0.388888888888889
0.569444444444444 0.583333333333333
0.341614906832298 0.596153846153846
0.7 0.736111111111111
0.52 0.384615384615385
1 1
0.561085972850679 0.496894409937888
0.425339366515837 0.413461538461538
0.470588235294118 0.53416149068323
0.544642857142857 0.478260869565217
0.542986425339367 0.617283950617284
0.703349282296651 0.590277777777778
0.4 0.277777777777778
0.322751322751323 0.352
0.449074074074074 0.5
0.508928571428571 0.454545454545455
0.526785714285714 0.546296296296296
0.405 0.416666666666667
0.262443438914027 0.236024844720497
0.454545454545455 0.4375
0.701357466063348 0.607954545454545
0.532407407407407 0.32
0.532407407407407 0.666666666666667
0.486772486772487 0.428571428571429
0.735 0.652777777777778
0.602870813397129 0.821428571428571
0.548611111111111 0.62962962962963
0.712918660287081 0.846153846153846
0.44973544973545 0.336538461538462
0.504464285714286 0.346153846153846
0.588235294117647 0.596273291925466
0.602870813397129 0.701923076923077
0.425925925925926 0.744
0.587962962962963 0.544973544973545
0.603174603174603 0.596590909090909
0.493212669683258 0.414772727272727
0.467592592592593 0.653846153846154
0.435406698564593 0.163461538461538
0.452488687782805 0.420454545454545
0.538461538461538 0.46
0.625 0.604938271604938
0.429864253393665 0.454545454545454
0.5625 0.84
0.435406698564593 0.182692307692308
0.527777777777778 0.432098765432099
0.626794258373206 0.633540372670807
0.665 0.792
0.425339366515837 0.769230769230769
0.416267942583732 0.384615384615385
0.772321428571428 0.382716049382716
0.481481481481481 0.488
0.589285714285714 0.305555555555556
0.62962962962963 0.568
0.465 0.272
0.45933014354067 0.5
0.366459627329193 0.37037037037037
0.366071428571429 0.334928229665072
0.55 0.5
0.268518518518518 0.335403726708075
0.444976076555024 0.444444444444444
0.703703703703704 0.708333333333333
0.430555555555556 0.304
0.445 0.472222222222222
0.688995215311005 0.624
0.433862433862434 0.448
0.545454545454546 0.478260869565218
0.425925925925926 0.472222222222222
0.535714285714286 0.422360248447205
0.593301435406699 0.454545454545454
0.446428571428571 0.479166666666667
0.714285714285714 0.763888888888889
0.641148325358852 0.695652173913043
0.245 0.208333333333333
0.357466063348416 0.291925465838509
0.439814814814815 0.527777777777778
0.611111111111111 0.745341614906832
0.53125 0.520833333333333
0.461538461538462 0.416666666666667
0.742081447963801 0.633540372670807
0.473684210526316 0.538461538461538
0.611111111111111 0.559006211180124
0.515837104072398 0.464
0.443438914027149 0.323863636363636
0.472222222222222 0.270833333333333
0.379464285714286 0.583333333333333
0.457013574660634 0.503105590062112
0.438914027149321 0.5527950310559
0.407407407407407 0.336538461538462
0.421052631578947 0.408
0.356481481481481 0.234567901234568
0.521739130434783 0.538461538461539
0.375 0.408
0.579185520361991 0.477272727272727
0.503105590062112 0.410714285714286
0.66 0.596273291925466
0.425925925925926 0.312
0.45933014354067 0.528
0.636363636363636 0.590277777777778
0.523809523809524 0.552
0.361111111111111 0.552
0.416666666666667 0.46583850931677
0.425837320574163 0.493055555555556
0.613756613756614 0.259259259259259
0.728506787330317 0.714285714285714
0.691964285714286 0.630681818181818
0.425339366515837 0.304347826086957
0.615 0.517857142857143
0.482142857142857 0.372670807453416
0.4 0.409722222222222
0.339285714285714 0.24
0.339366515837104 0.454545454545455
0.589285714285714 0.564814814814815
0.50462962962963 0.440993788819876
0.648148148148148 0.701863354037267
0.615 0.490384615384615
0.473214285714286 0.493827160493827
0.502392344497608 0.45679012345679
0.537037037037037 0.440993788819876
0.453703703703704 0.528409090909091
0.52 0.552
0.449760765550239 0.472
0.22488038277512 0.384615384615385
0.46031746031746 0.465277777777778
0.5 0.444444444444444
0.520361990950226 0.328
0.447963800904977 0.539772727272727
0.415178571428571 0.577639751552795
0.502262443438914 0.346590909090909
0.529411764705882 0.444444444444444
0.521531100478469 0.480769230769231
0.430622009569378 0.402116402116402
0.588235294117647 0.291666666666667
0.481481481481482 0.345679012345679
0.46875 0.456
0.555023923444976 0.597222222222222
0.475 0.464
0.3710407239819 0.539772727272727
0.308035714285714 0.227513227513228
0.453703703703704 0.424
0.472222222222222 0.256944444444444
0.447204968944099 0.346153846153846
0.271493212669683 0.397727272727273
0.481481481481481 0.659722222222222
0.592760180995475 0.761904761904762
0.421296296296296 0.480769230769231
0.555555555555556 0.444444444444444
0.49537037037037 0.513888888888889
0.607142857142857 0.527950310559006
0.601809954751131 0.664
0.473214285714286 0.420454545454545
0.397129186602871 0.590277777777778
0.4 0.472222222222222
0.473214285714286 0.544
0.635 0.721153846153846
0.298642533936652 0.278409090909091
0.517857142857143 0.784722222222222
0.509615384615385 0.481481481481482
